[2021-03-29 08:36:40,750 INFO] Missing transforms field for corpus_1 data, set to default: [].
[2021-03-29 08:36:40,750 WARNING] Corpus corpus_1's weight should be given. We default it to 1 for you.
[2021-03-29 08:36:40,751 INFO] Missing transforms field for valid data, set to default: [].
[2021-03-29 08:36:40,751 INFO] Parsed 2 corpora from -data.
[2021-03-29 08:36:40,751 INFO] Get special vocabs from Transforms: {'src': set(), 'tgt': set()}.
[2021-03-29 08:36:40,751 INFO] Loading vocab from text file...
[2021-03-29 08:36:40,751 INFO] Loading src vocabulary from dati/run/example.vocab.src
[2021-03-29 08:36:40,760 INFO] Loaded src vocab has 4181 tokens.
[2021-03-29 08:36:40,761 INFO] Loading tgt vocabulary from dati/run/example.vocab.tgt
[2021-03-29 08:36:40,813 INFO] Loaded tgt vocab has 15690 tokens.
[2021-03-29 08:36:40,819 INFO] Building fields with vocab in counters...
[2021-03-29 08:36:40,838 INFO]  * tgt vocab size: 15694.
[2021-03-29 08:36:40,842 INFO]  * src vocab size: 4183.
[2021-03-29 08:36:40,843 INFO]  * src vocab size = 4183
[2021-03-29 08:36:40,843 INFO]  * tgt vocab size = 15694
[2021-03-29 08:36:40,848 INFO] Building model...
[2021-03-29 08:36:51,738 INFO] NMTModel(
  (encoder): RNNEncoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(4183, 500, padding_idx=1)
        )
        (pe): PositionalEncoding(
          (dropout): Dropout(p=0.7, inplace=False)
        )
      )
    )
    (rnn): LSTM(500, 256, num_layers=2, dropout=0.7, bidirectional=True)
  )
  (decoder): InputFeedRNNDecoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(15694, 500, padding_idx=1)
        )
        (pe): PositionalEncoding(
          (dropout): Dropout(p=0.7, inplace=False)
        )
      )
    )
    (dropout): Dropout(p=0.7, inplace=False)
    (rnn): StackedLSTM(
      (dropout): Dropout(p=0.7, inplace=False)
      (layers): ModuleList(
        (0): LSTMCell(1012, 512)
        (1): LSTMCell(512, 512)
      )
    )
    (attn): GlobalAttention(
      (linear_in): Linear(in_features=512, out_features=512, bias=False)
      (linear_out): Linear(in_features=1024, out_features=512, bias=False)
    )
  )
  (generator): Sequential(
    (0): Linear(in_features=512, out_features=15694, bias=False)
    (1): Cast()
    (2): LogSoftmax(dim=-1)
  )
)
[2021-03-29 08:36:51,739 INFO] encoder: 5220844
[2021-03-29 08:36:51,739 INFO] decoder: 21895256
[2021-03-29 08:36:51,739 INFO] * number of parameters: 27116100
[2021-03-29 08:36:51,740 INFO] Starting training on GPU: [0]
[2021-03-29 08:36:51,740 INFO] Start training loop and validate every 10000 steps...
[2021-03-29 08:36:51,740 INFO] corpus_1's transforms: TransformPipe()
[2021-03-29 08:36:51,740 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-29 08:36:53,619 INFO] Step 50/100000; acc:  10.47; ppl: 1992.87; xent: 7.60; lr: 0.00100; 5710/16507 tok/s;      2 sec
[2021-03-29 08:37:50,608 INFO] Step 1000/100000; acc:  30.69; ppl: 61.23; xent: 4.11; lr: 0.00100; 11604/22920 tok/s;     59 sec
[2021-03-29 08:37:55,183 INFO] Step 1050/100000; acc:  31.44; ppl: 53.03; xent: 3.97; lr: 0.00100; 11962/22910 tok/s;     63 sec
[2021-03-29 08:37:55,742 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-29 08:37:59,017 INFO] Step 1100/100000; acc:  33.93; ppl: 43.58; xent: 3.77; lr: 0.00100; 10645/19427 tok/s;     67 sec
[2021-03-29 08:38:00,767 INFO] Step 1150/100000; acc:  38.16; ppl: 44.37; xent: 3.79; lr: 0.00100; 6465/17798 tok/s;     69 sec
[2021-03-29 08:38:02,712 INFO] Step 1200/100000; acc:  36.71; ppl: 44.02; xent: 3.78; lr: 0.00100; 6903/18972 tok/s;     71 sec
[2021-03-29 08:38:05,015 INFO] Step 1250/100000; acc:  38.58; ppl: 30.74; xent: 3.43; lr: 0.00100; 9030/20793 tok/s;     73 sec
[2021-03-29 08:38:07,447 INFO] Step 1300/100000; acc:  36.45; ppl: 36.10; xent: 3.59; lr: 0.00100; 9735/21813 tok/s;     76 sec
[2021-03-29 08:38:10,324 INFO] Step 1350/100000; acc:  37.19; ppl: 31.86; xent: 3.46; lr: 0.00100; 10463/22467 tok/s;     79 sec
[2021-03-29 08:38:13,339 INFO] Step 1400/100000; acc:  37.72; ppl: 30.85; xent: 3.43; lr: 0.00100; 10930/22607 tok/s;     82 sec
[2021-03-29 08:38:16,907 INFO] Step 1450/100000; acc:  36.49; ppl: 32.44; xent: 3.48; lr: 0.00100; 11248/22394 tok/s;     85 sec
[2021-03-29 08:38:20,741 INFO] Step 1500/100000; acc:  37.89; ppl: 29.06; xent: 3.37; lr: 0.00100; 11647/22983 tok/s;     89 sec
[2021-03-29 08:38:25,063 INFO] Step 1550/100000; acc:  38.55; ppl: 26.97; xent: 3.29; lr: 0.00100; 11495/22536 tok/s;     93 sec
[2021-03-29 08:38:29,857 INFO] Step 1600/100000; acc:  40.11; ppl: 22.80; xent: 3.13; lr: 0.00100; 11714/22442 tok/s;     98 sec
[2021-03-29 08:38:29,863 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-29 08:38:32,721 INFO] Step 1650/100000; acc:  42.28; ppl: 22.37; xent: 3.11; lr: 0.00100; 9710/18246 tok/s;    101 sec
[2021-03-29 08:38:34,466 INFO] Step 1700/100000; acc:  45.70; ppl: 21.69; xent: 3.08; lr: 0.00100; 6304/18223 tok/s;    103 sec
[2021-03-29 08:38:36,437 INFO] Step 1750/100000; acc:  44.16; ppl: 20.89; xent: 3.04; lr: 0.00100; 7977/19982 tok/s;    105 sec
[2021-03-29 08:38:38,748 INFO] Step 1800/100000; acc:  44.35; ppl: 17.85; xent: 2.88; lr: 0.00100; 9093/21050 tok/s;    107 sec
[2021-03-29 08:38:41,341 INFO] Step 1850/100000; acc:  44.45; ppl: 17.51; xent: 2.86; lr: 0.00100; 9875/22388 tok/s;    110 sec
[2021-03-29 08:38:44,302 INFO] Step 1900/100000; acc:  43.84; ppl: 17.46; xent: 2.86; lr: 0.00100; 10570/22170 tok/s;    113 sec
[2021-03-29 08:38:47,403 INFO] Step 1950/100000; acc:  44.91; ppl: 16.60; xent: 2.81; lr: 0.00100; 10911/22816 tok/s;    116 sec
[2021-03-29 08:38:51,065 INFO] Step 2000/100000; acc:  41.77; ppl: 19.70; xent: 2.98; lr: 0.00100; 11505/22385 tok/s;    119 sec
[2021-03-29 08:38:55,012 INFO] Step 2050/100000; acc:  43.62; ppl: 17.15; xent: 2.84; lr: 0.00100; 11650/22905 tok/s;    123 sec
[2021-03-29 08:38:59,474 INFO] Step 2100/100000; acc:  43.13; ppl: 17.56; xent: 2.87; lr: 0.00100; 11631/22482 tok/s;    128 sec
[2021-03-29 08:39:04,050 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-29 08:39:04,278 INFO] Step 2150/100000; acc:  45.98; ppl: 14.14; xent: 2.65; lr: 0.00100; 11617/21578 tok/s;    133 sec
[2021-03-29 08:39:06,287 INFO] Step 2200/100000; acc:  49.40; ppl: 14.54; xent: 2.68; lr: 0.00100; 7964/18200 tok/s;    135 sec
[2021-03-29 08:39:08,077 INFO] Step 2250/100000; acc:  50.35; ppl: 13.74; xent: 2.62; lr: 0.00100; 6682/18220 tok/s;    136 sec
[2021-03-29 08:39:10,186 INFO] Step 2300/100000; acc:  49.69; ppl: 12.47; xent: 2.52; lr: 0.00100; 8369/20667 tok/s;    138 sec
[2021-03-29 08:39:12,548 INFO] Step 2350/100000; acc:  49.18; ppl: 12.20; xent: 2.50; lr: 0.00100; 9025/20937 tok/s;    141 sec
[2021-03-29 08:39:15,217 INFO] Step 2400/100000; acc:  47.95; ppl: 12.62; xent: 2.54; lr: 0.00100; 10352/22852 tok/s;    143 sec
[2021-03-29 08:39:18,238 INFO] Step 2450/100000; acc:  48.54; ppl: 11.77; xent: 2.47; lr: 0.00100; 10864/21933 tok/s;    146 sec
[2021-03-29 08:39:21,487 INFO] Step 2500/100000; acc:  48.55; ppl: 11.90; xent: 2.48; lr: 0.00100; 10664/22854 tok/s;    150 sec
[2021-03-29 08:39:25,189 INFO] Step 2550/100000; acc:  45.71; ppl: 13.82; xent: 2.63; lr: 0.00100; 11921/22867 tok/s;    153 sec
[2021-03-29 08:39:29,155 INFO] Step 2600/100000; acc:  48.16; ppl: 12.23; xent: 2.50; lr: 0.00100; 11593/23150 tok/s;    157 sec
[2021-03-29 08:39:33,625 INFO] Step 2650/100000; acc:  46.79; ppl: 12.72; xent: 2.54; lr: 0.00100; 11961/23054 tok/s;    162 sec
[2021-03-29 08:39:34,181 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-29 08:39:37,989 INFO] Step 2700/100000; acc:  49.91; ppl: 10.61; xent: 2.36; lr: 0.00100; 11423/20368 tok/s;    166 sec
[2021-03-29 08:39:39,735 INFO] Step 2750/100000; acc:  53.02; ppl: 10.64; xent: 2.36; lr: 0.00100; 6400/18046 tok/s;    168 sec
[2021-03-29 08:39:41,572 INFO] Step 2800/100000; acc:  54.12; ppl:  9.70; xent: 2.27; lr: 0.00100; 6896/18987 tok/s;    170 sec
[2021-03-29 08:39:43,813 INFO] Step 2850/100000; acc:  54.58; ppl:  8.35; xent: 2.12; lr: 0.00100; 8645/20825 tok/s;    172 sec
[2021-03-29 08:39:46,221 INFO] Step 2900/100000; acc:  51.47; ppl: 10.37; xent: 2.34; lr: 0.00100; 9539/21071 tok/s;    174 sec
[2021-03-29 08:39:49,070 INFO] Step 2950/100000; acc:  50.74; ppl:  9.97; xent: 2.30; lr: 0.00100; 10117/22173 tok/s;    177 sec
[2021-03-29 08:39:52,064 INFO] Step 3000/100000; acc:  51.60; ppl:  9.51; xent: 2.25; lr: 0.00100; 10993/22572 tok/s;    180 sec
[2021-03-29 08:39:55,439 INFO] Step 3050/100000; acc:  50.96; ppl:  9.94; xent: 2.30; lr: 0.00100; 11159/22876 tok/s;    184 sec
[2021-03-29 08:39:59,290 INFO] Step 3100/100000; acc:  49.72; ppl: 10.15; xent: 2.32; lr: 0.00100; 11632/22536 tok/s;    188 sec
[2021-03-29 08:40:03,542 INFO] Step 3150/100000; acc:  50.09; ppl: 10.18; xent: 2.32; lr: 0.00100; 11249/22664 tok/s;    192 sec
[2021-03-29 08:40:07,999 INFO] Step 3200/100000; acc:  50.01; ppl: 10.05; xent: 2.31; lr: 0.00100; 12054/23091 tok/s;    196 sec
[2021-03-29 08:40:08,010 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-29 08:40:11,697 INFO] Step 3250/100000; acc:  53.01; ppl:  8.87; xent: 2.18; lr: 0.00100; 10433/18803 tok/s;    200 sec
[2021-03-29 08:40:13,444 INFO] Step 3300/100000; acc:  56.53; ppl:  8.18; xent: 2.10; lr: 0.00100; 6282/17769 tok/s;    202 sec
[2021-03-29 08:40:15,391 INFO] Step 3350/100000; acc:  55.97; ppl:  8.36; xent: 2.12; lr: 0.00100; 7319/19218 tok/s;    204 sec
[2021-03-29 08:40:17,704 INFO] Step 3400/100000; acc:  56.10; ppl:  7.18; xent: 1.97; lr: 0.00100; 8842/20777 tok/s;    206 sec
[2021-03-29 08:40:20,152 INFO] Step 3450/100000; acc:  55.01; ppl:  7.91; xent: 2.07; lr: 0.00100; 9925/22130 tok/s;    208 sec
[2021-03-29 08:40:23,057 INFO] Step 3500/100000; acc:  53.23; ppl:  8.15; xent: 2.10; lr: 0.00100; 10575/22700 tok/s;    211 sec
[2021-03-29 08:40:26,056 INFO] Step 3550/100000; acc:  53.89; ppl:  8.09; xent: 2.09; lr: 0.00100; 10953/22513 tok/s;    214 sec
[2021-03-29 08:40:29,695 INFO] Step 3600/100000; acc:  52.54; ppl:  8.72; xent: 2.17; lr: 0.00100; 11082/22643 tok/s;    218 sec
[2021-03-29 08:40:33,552 INFO] Step 3650/100000; acc:  53.00; ppl:  8.20; xent: 2.10; lr: 0.00100; 11815/22877 tok/s;    222 sec
[2021-03-29 08:40:37,862 INFO] Step 3700/100000; acc:  51.54; ppl:  9.15; xent: 2.21; lr: 0.00100; 11744/22775 tok/s;    226 sec
[2021-03-29 08:40:41,982 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-29 08:40:42,463 INFO] Step 3750/100000; acc:  52.99; ppl:  8.31; xent: 2.12; lr: 0.00100; 11538/22319 tok/s;    231 sec
[2021-03-29 08:40:45,248 INFO] Step 3800/100000; acc:  56.15; ppl:  7.54; xent: 2.02; lr: 0.00100; 9758/18419 tok/s;    234 sec
[2021-03-29 08:40:46,980 INFO] Step 3850/100000; acc:  58.34; ppl:  7.07; xent: 1.96; lr: 0.00100; 6445/18250 tok/s;    235 sec
[2021-03-29 08:40:48,979 INFO] Step 3900/100000; acc:  57.92; ppl:  6.90; xent: 1.93; lr: 0.00100; 8132/20534 tok/s;    237 sec
[2021-03-29 08:40:51,303 INFO] Step 3950/100000; acc:  57.12; ppl:  6.57; xent: 1.88; lr: 0.00100; 9177/21075 tok/s;    240 sec
[2021-03-29 08:40:53,938 INFO] Step 4000/100000; acc:  56.50; ppl:  7.07; xent: 1.96; lr: 0.00100; 9941/21980 tok/s;    242 sec
[2021-03-29 08:40:56,915 INFO] Step 4050/100000; acc:  55.66; ppl:  6.97; xent: 1.94; lr: 0.00100; 10827/22374 tok/s;    245 sec
[2021-03-29 08:41:00,040 INFO] Step 4100/100000; acc:  55.73; ppl:  7.09; xent: 1.96; lr: 0.00100; 10650/22861 tok/s;    248 sec
[2021-03-29 08:41:03,682 INFO] Step 4150/100000; acc:  52.99; ppl:  8.07; xent: 2.09; lr: 0.00100; 11917/22663 tok/s;    252 sec
[2021-03-29 08:41:07,724 INFO] Step 4200/100000; acc:  54.64; ppl:  7.38; xent: 2.00; lr: 0.00100; 11125/22513 tok/s;    256 sec
[2021-03-29 08:41:12,092 INFO] Step 4250/100000; acc:  52.55; ppl:  8.26; xent: 2.11; lr: 0.00100; 11994/22827 tok/s;    260 sec
[2021-03-29 08:41:16,058 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-29 08:41:16,615 INFO] Step 4300/100000; acc:  55.45; ppl:  7.05; xent: 1.95; lr: 0.00100; 11378/21394 tok/s;    265 sec
[2021-03-29 08:41:18,744 INFO] Step 4350/100000; acc:  58.86; ppl:  6.72; xent: 1.90; lr: 0.00100; 8320/18560 tok/s;    267 sec
[2021-03-29 08:41:20,555 INFO] Step 4400/100000; acc:  60.42; ppl:  6.20; xent: 1.82; lr: 0.00100; 6579/18601 tok/s;    269 sec
[2021-03-29 08:41:22,764 INFO] Step 4450/100000; acc:  59.51; ppl:  5.97; xent: 1.79; lr: 0.00100; 8265/20015 tok/s;    271 sec
[2021-03-29 08:41:25,088 INFO] Step 4500/100000; acc:  58.56; ppl:  6.07; xent: 1.80; lr: 0.00100; 9511/21328 tok/s;    273 sec
[2021-03-29 08:41:27,853 INFO] Step 4550/100000; acc:  56.65; ppl:  6.56; xent: 1.88; lr: 0.00100; 10008/22161 tok/s;    276 sec
[2021-03-29 08:41:30,813 INFO] Step 4600/100000; acc:  57.28; ppl:  6.24; xent: 1.83; lr: 0.00100; 11053/22786 tok/s;    279 sec
[2021-03-29 08:41:34,084 INFO] Step 4650/100000; acc:  56.48; ppl:  6.69; xent: 1.90; lr: 0.00100; 10921/22894 tok/s;    282 sec
[2021-03-29 08:41:37,846 INFO] Step 4700/100000; acc:  54.84; ppl:  7.14; xent: 1.97; lr: 0.00100; 11876/22390 tok/s;    286 sec
[2021-03-29 08:41:41,891 INFO] Step 4750/100000; acc:  55.56; ppl:  6.96; xent: 1.94; lr: 0.00100; 11472/23049 tok/s;    290 sec
[2021-03-29 08:41:46,386 INFO] Step 4800/100000; acc:  54.07; ppl:  7.40; xent: 2.00; lr: 0.00100; 11863/22981 tok/s;    295 sec
[2021-03-29 08:41:46,405 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-29 08:41:50,576 INFO] Step 4850/100000; acc:  57.71; ppl:  6.22; xent: 1.83; lr: 0.00100; 11190/19989 tok/s;    299 sec
[2021-03-29 08:41:52,331 INFO] Step 4900/100000; acc:  61.07; ppl:  5.65; xent: 1.73; lr: 0.00100; 6084/17946 tok/s;    301 sec
[2021-03-29 08:41:54,174 INFO] Step 4950/100000; acc:  61.73; ppl:  5.52; xent: 1.71; lr: 0.00100; 7315/18856 tok/s;    302 sec
[2021-03-29 08:41:56,415 INFO] Step 5000/100000; acc:  61.57; ppl:  5.08; xent: 1.63; lr: 0.00100; 8663/21234 tok/s;    305 sec
[2021-03-29 08:41:58,805 INFO] Step 5050/100000; acc:  59.92; ppl:  5.80; xent: 1.76; lr: 0.00100; 9590/21447 tok/s;    307 sec
[2021-03-29 08:42:01,695 INFO] Step 5100/100000; acc:  56.79; ppl:  6.27; xent: 1.84; lr: 0.00100; 10295/22230 tok/s;    310 sec
[2021-03-29 08:42:04,677 INFO] Step 5150/100000; acc:  58.54; ppl:  5.81; xent: 1.76; lr: 0.00100; 10932/22767 tok/s;    313 sec
[2021-03-29 08:42:08,167 INFO] Step 5200/100000; acc:  57.22; ppl:  6.28; xent: 1.84; lr: 0.00100; 11054/22823 tok/s;    316 sec
[2021-03-29 08:42:12,058 INFO] Step 5250/100000; acc:  56.67; ppl:  6.26; xent: 1.83; lr: 0.00100; 11668/22074 tok/s;    320 sec
[2021-03-29 08:42:16,382 INFO] Step 5300/100000; acc:  56.36; ppl:  6.59; xent: 1.89; lr: 0.00100; 11358/22565 tok/s;    325 sec
[2021-03-29 08:42:20,291 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-29 08:42:20,842 INFO] Step 5350/100000; acc:  55.49; ppl:  6.75; xent: 1.91; lr: 0.00100; 11702/22787 tok/s;    329 sec
[2021-03-29 08:42:24,233 INFO] Step 5400/100000; acc:  59.32; ppl:  5.76; xent: 1.75; lr: 0.00100; 10639/19315 tok/s;    332 sec
[2021-03-29 08:42:25,958 INFO] Step 5450/100000; acc:  62.82; ppl:  4.94; xent: 1.60; lr: 0.00100; 6448/18031 tok/s;    334 sec
[2021-03-29 08:42:27,936 INFO] Step 5500/100000; acc:  62.29; ppl:  5.21; xent: 1.65; lr: 0.00100; 7369/19655 tok/s;    336 sec
[2021-03-29 08:42:30,258 INFO] Step 5550/100000; acc:  62.18; ppl:  4.83; xent: 1.57; lr: 0.00100; 9009/20714 tok/s;    339 sec
[2021-03-29 08:42:32,772 INFO] Step 5600/100000; acc:  60.69; ppl:  5.43; xent: 1.69; lr: 0.00100; 9632/21864 tok/s;    341 sec
[2021-03-29 08:42:35,718 INFO] Step 5650/100000; acc:  58.37; ppl:  5.67; xent: 1.73; lr: 0.00100; 10825/22267 tok/s;    344 sec
[2021-03-29 08:42:38,782 INFO] Step 5700/100000; acc:  59.51; ppl:  5.46; xent: 1.70; lr: 0.00100; 10736/22574 tok/s;    347 sec
[2021-03-29 08:42:42,301 INFO] Step 5750/100000; acc:  57.84; ppl:  6.05; xent: 1.80; lr: 0.00100; 11618/23307 tok/s;    351 sec
[2021-03-29 08:42:46,258 INFO] Step 5800/100000; acc:  58.38; ppl:  5.78; xent: 1.75; lr: 0.00100; 11405/22530 tok/s;    355 sec
[2021-03-29 08:42:50,602 INFO] Step 5850/100000; acc:  56.54; ppl:  6.40; xent: 1.86; lr: 0.00100; 11804/22709 tok/s;    359 sec
[2021-03-29 08:42:54,058 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-29 08:42:55,120 INFO] Step 5900/100000; acc:  57.75; ppl:  5.98; xent: 1.79; lr: 0.00100; 11623/22351 tok/s;    363 sec
[2021-03-29 08:42:57,755 INFO] Step 5950/100000; acc:  61.27; ppl:  5.31; xent: 1.67; lr: 0.00100; 9440/18235 tok/s;    366 sec
[2021-03-29 08:42:59,514 INFO] Step 6000/100000; acc:  63.90; ppl:  4.78; xent: 1.56; lr: 0.00100; 6358/18362 tok/s;    368 sec
[2021-03-29 08:43:01,603 INFO] Step 6050/100000; acc:  62.38; ppl:  4.97; xent: 1.60; lr: 0.00100; 8136/20138 tok/s;    370 sec
[2021-03-29 08:43:03,945 INFO] Step 6100/100000; acc:  62.88; ppl:  4.60; xent: 1.53; lr: 0.00100; 9357/21162 tok/s;    372 sec
[2021-03-29 08:43:06,624 INFO] Step 6150/100000; acc:  60.69; ppl:  5.26; xent: 1.66; lr: 0.00100; 9752/21714 tok/s;    375 sec
[2021-03-29 08:43:09,522 INFO] Step 6200/100000; acc:  59.54; ppl:  5.34; xent: 1.68; lr: 0.00100; 11131/23037 tok/s;    378 sec
[2021-03-29 08:43:12,658 INFO] Step 6250/100000; acc:  60.38; ppl:  5.24; xent: 1.66; lr: 0.00100; 10946/22966 tok/s;    381 sec
[2021-03-29 08:43:16,374 INFO] Step 6300/100000; acc:  58.30; ppl:  5.77; xent: 1.75; lr: 0.00100; 11848/22431 tok/s;    385 sec
